IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,464,1.70
8.219.154.107,2082,2082,false,SIN,Asia Pacific,Singapore,9,1.70
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,206,1.70
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.70
47.236.244.37,8880,8880,false,SIN,Asia Pacific,Singapore,12,1.70
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,11,1.69
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,1.69
47.245.80.39,2087,2087,true,SIN,Asia Pacific,Singapore,35,1.69
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,362,1.68
8.222.208.83,443,443,true,SIN,Asia Pacific,Singapore,191,1.68
47.89.191.155,443,443,true,IAD,North America,Ashburn,230,1.67
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,137,1.67
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,135,1.66
8.219.60.130,80,80,false,SIN,Asia Pacific,Singapore,10,1.66
47.91.16.214,2053,2053,true,NRT,Asia Pacific,Tokyo,100,1.66
8.222.130.137,80,80,false,SIN,Asia Pacific,Singapore,30,1.66
47.237.23.162,2087,2087,true,SIN,Asia Pacific,Singapore,76,1.65
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,607,1.64
8.217.207.60,443,443,true,HKG,Asia Pacific,Hong Kong,40,1.63
8.219.253.18,2053,2053,true,SIN,Asia Pacific,Singapore,172,1.63
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,178,1.63
47.237.9.179,2082,2082,false,SIN,Asia Pacific,Singapore,8,1.61
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,445,1.61
8.222.153.11,2053,2053,true,NRT,Asia Pacific,Tokyo,159,1.61
47.236.21.51,2053,2053,true,SIN,Asia Pacific,Singapore,174,1.60
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,48,1.60
47.237.80.66,2083,2083,true,SIN,Asia Pacific,Singapore,71,1.60
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,237,1.60
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.59
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,48,1.59
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.59
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,362,1.58
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,1.57
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,20,1.57
47.236.192.198,2086,2086,false,SIN,Asia Pacific,Singapore,25,1.56
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,347,1.56
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,194,1.55
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,241,1.55
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,247,1.55
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,715,1.54
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,122,1.54
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,1.54
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,78,1.54
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.53
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,134,1.53
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.52
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,354,1.52
8.217.167.88,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.52
8.219.101.72,2087,2087,true,SIN,Asia Pacific,Singapore,390,1.52
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,373,1.52
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,70,1.51
8.219.139.86,2087,2087,true,SIN,Asia Pacific,Singapore,197,1.50
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,378,1.50
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,92,1.50
8.222.153.11,2087,2087,true,NRT,Asia Pacific,Tokyo,143,1.50
47.237.73.230,8443,8443,true,SIN,Asia Pacific,Singapore,71,1.48
8.219.97.179,2052,2052,false,SIN,Asia Pacific,Singapore,20,1.48
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,138,1.47
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,1.47
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.47
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,1.46
47.74.37.50,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.46
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,587,1.45
47.245.85.28,2053,2053,true,NRT,Asia Pacific,Tokyo,194,1.45
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,110,1.45
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,427,1.44
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,472,1.44
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,99,1.43
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,1.43
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,754,1.43
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,70,1.43
47.237.22.84,2083,2083,true,SIN,Asia Pacific,Singapore,108,1.42
47.236.166.76,8880,8880,false,SIN,Asia Pacific,Singapore,13,1.41
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,15,1.41
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,1.41
47.237.19.161,2082,2082,false,SIN,Asia Pacific,Singapore,22,1.39
47.236.249.41,8080,8080,false,SIN,Asia Pacific,Singapore,22,1.39
47.237.22.84,2082,2082,false,SIN,Asia Pacific,Singapore,33,1.38
8.219.73.188,2086,2086,false,SIN,Asia Pacific,Singapore,11,1.37
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,1.37
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,897,1.37
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,1.36
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,1.36
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,1.35
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,1.35
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,177,1.35
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,787,1.35
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,1.34
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,1.34
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,56,1.34
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,1.34
47.245.85.28,2083,2083,true,NRT,Asia Pacific,Tokyo,171,1.32
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,267,1.32
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,184,1.32
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,122,1.31
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,184,1.31
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,221,1.31
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,106,1.31
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,391,1.30
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,1.30
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.28
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,73,1.28
47.236.166.84,2052,2052,false,SIN,Asia Pacific,Singapore,21,1.28
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,552,1.27
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,522,1.27
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,1.27
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,146,1.26
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.25
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,86,1.25
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,899,1.25
47.236.166.184,2095,2095,false,SIN,Asia Pacific,Singapore,25,1.24
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.24
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.23
47.237.22.45,2095,2095,false,SIN,Asia Pacific,Singapore,18,1.23
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,1.22
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,1.21
47.237.5.164,8880,8880,false,SIN,Asia Pacific,Singapore,17,1.21
47.245.85.28,2096,2096,true,NRT,Asia Pacific,Tokyo,134,1.21
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,678,1.20
8.219.55.31,2052,2052,false,NRT,Asia Pacific,Tokyo,97,1.20
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,1.20
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,421,1.19
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,164,1.19
47.236.244.37,2052,2052,false,SIN,Asia Pacific,Singapore,24,1.18
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,325,1.18
8.222.164.44,8080,8080,false,SIN,Asia Pacific,Singapore,3,1.18
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,367,1.18
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.18
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,119,1.17
8.219.77.111,2096,2096,true,NRT,Asia Pacific,Tokyo,193,1.17
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,172,1.17
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,88,1.16
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,582,1.16
47.236.163.221,2082,2082,false,SIN,Asia Pacific,Singapore,24,1.15
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,174,1.15
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,377,1.15
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,1.14
47.237.73.230,2053,2053,true,SIN,Asia Pacific,Singapore,81,1.14
8.219.72.51,2082,2082,false,SIN,Asia Pacific,Singapore,6,1.14
8.222.153.11,2096,2096,true,NRT,Asia Pacific,Tokyo,249,1.13
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,374,1.12
47.236.20.114,80,80,false,SIN,Asia Pacific,Singapore,30,1.11
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,245,1.11
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.11
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,147,1.10
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,111,1.09
8.222.145.110,8880,8880,false,SIN,Asia Pacific,Singapore,12,1.09
8.219.122.55,8443,8443,true,SIN,Asia Pacific,Singapore,87,1.09
8.222.170.152,2053,2053,true,NRT,Asia Pacific,Tokyo,188,1.08
8.222.156.206,443,443,true,SIN,Asia Pacific,Singapore,119,1.08
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,24,1.07
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,190,1.07
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,1.04
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,1.04
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,198,1.04
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,318,1.04
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,16,1.04
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,78,1.04
8.222.156.206,443,443,true,SIN,Asia Pacific,Singapore,97,1.02
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,21,1.02
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,510,1.02
47.236.249.41,2086,2086,false,SIN,Asia Pacific,Singapore,19,1.01
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,171,1.01
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.01
8.219.77.111,2087,2087,true,NRT,Asia Pacific,Tokyo,209,1.00
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,130,1.00
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,1.00
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,0.99
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,391,0.99
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.99
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,215,0.99
8.219.161.102,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.98
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.98
8.222.138.175,2086,2086,false,SIN,Asia Pacific,Singapore,32,0.97
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,0.97
8.219.77.141,80,80,false,SJC,North America,San Jose,8,0.97
8.219.55.31,2083,2083,true,NRT,Asia Pacific,Tokyo,266,0.97
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,0.95
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,0.95
8.219.77.141,80,80,false,SJC,North America,San Jose,5,0.95
47.236.244.37,80,80,false,SIN,Asia Pacific,Singapore,30,0.94
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,33,0.94
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,136,0.94
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,308,0.94
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,465,0.93
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,0.93
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,512,0.93
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.93
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,226,0.92
47.245.85.28,8443,8443,true,NRT,Asia Pacific,Tokyo,170,0.92
47.236.7.211,2086,2086,false,SIN,Asia Pacific,Singapore,46,0.92
8.222.212.116,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.91
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.91
47.237.9.179,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.90
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,475,0.90
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,89,0.89
8.219.55.31,8443,8443,true,NRT,Asia Pacific,Tokyo,205,0.89
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,188,0.88
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,42,0.88
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.87
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,79,0.87
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,323,0.86
8.219.55.31,2096,2096,true,NRT,Asia Pacific,Tokyo,162,0.85
8.219.55.31,2095,2095,false,NRT,Asia Pacific,Tokyo,109,0.82
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,407,0.82
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,0.81
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,19,0.80
47.236.7.211,8080,8080,false,SIN,Asia Pacific,Singapore,42,0.79
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,0.79
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,421,0.79
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,0.78
8.222.170.152,2083,2083,true,NRT,Asia Pacific,Tokyo,228,0.78
8.219.153.237,2052,2052,false,NRT,Asia Pacific,Tokyo,245,0.78
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,829,0.77
47.237.19.161,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.77
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,824,0.77
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,291,0.77
8.219.77.111,8443,8443,true,NRT,Asia Pacific,Tokyo,187,0.76
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.76
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,269,0.76
47.237.70.15,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.75
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,0.73
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,96,0.73
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.73
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,76,0.72
47.236.7.211,80,80,false,SIN,Asia Pacific,Singapore,57,0.72
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,348,0.71
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,318,0.71
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,134,0.69
8.219.77.111,2087,2087,true,NRT,Asia Pacific,Tokyo,189,0.69
47.237.80.66,8443,8443,true,SIN,Asia Pacific,Singapore,84,0.69
47.74.5.99,2096,2096,true,NRT,Asia Pacific,Tokyo,81,0.68
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,106,0.68
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,183,0.67
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,0.66
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,0.65
47.89.244.253,443,443,true,SJC,North America,San Jose,176,0.65
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.65
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.64
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,0.64
47.74.5.99,2095,2095,false,NRT,Asia Pacific,Tokyo,72,0.63
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,374,0.63
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,315,0.63
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,504,0.63
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,167,0.63
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,196,0.63
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,757,0.62
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,0.62
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,703,0.61
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.61
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,0.61
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,160,0.61
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,815,0.60
47.89.244.253,443,443,true,SJC,North America,San Jose,175,0.60
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,332,0.60
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,0.59
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,515,0.59
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,0.58
8.219.77.111,80,80,false,NRT,Asia Pacific,Tokyo,86,0.58
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,320,0.58
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.58
8.219.77.111,2053,2053,true,NRT,Asia Pacific,Tokyo,297,0.57
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,79,0.56
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.55
47.245.80.39,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.55
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.54
198.11.175.125,80,80,false,SJC,North America,San Jose,170,0.53
8.219.55.31,8443,8443,true,NRT,Asia Pacific,Tokyo,158,0.53
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,532,0.53
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,0.53
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.53
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,625,0.52
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,111,0.51
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,54,0.50
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,373,0.50
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,86,0.49
8.222.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,120,0.49
149.129.8.215,80,80,false,SJC,North America,San Jose,111,0.48
149.129.8.215,443,443,true,SJC,North America,San Jose,172,0.48
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,0.48
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.47
47.236.150.109,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.47
8.212.114.167,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.45
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,302,0.45
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,258,0.44
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,83,0.44
8.212.114.167,443,443,true,HKG,Asia Pacific,Hong Kong,61,0.44
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,0.44
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.44
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,79,0.43
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,223,0.42
47.74.43.95,2083,2083,true,NRT,Asia Pacific,Tokyo,76,0.41
47.74.43.95,2053,2053,true,NRT,Asia Pacific,Tokyo,109,0.41
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,313,0.41
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,279,0.41
47.236.145.180,2096,2096,true,SIN,Asia Pacific,Singapore,178,0.41
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,0.40
47.237.73.52,2096,2096,true,NRT,Asia Pacific,Tokyo,163,0.40
149.129.8.215,80,80,false,SJC,North America,San Jose,130,0.39
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.39
8.219.77.111,2083,2083,true,NRT,Asia Pacific,Tokyo,192,0.38
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,482,0.38
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,587,0.37
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.37
47.57.245.232,443,443,true,SJC,North America,San Jose,41,0.35
47.57.245.232,443,443,true,SJC,North America,San Jose,63,0.35
47.57.233.126,443,443,true,SJC,North America,San Jose,51,0.34
47.57.233.126,443,443,true,SJC,North America,San Jose,58,0.33
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,211,0.32
47.57.233.126,80,80,false,SJC,North America,San Jose,35,0.32
47.74.45.143,2087,2087,true,NRT,Asia Pacific,Tokyo,85,0.32
47.74.37.50,2083,2083,true,NRT,Asia Pacific,Tokyo,94,0.31
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,288,0.31
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,130,0.30
47.57.245.232,80,80,false,SJC,North America,San Jose,40,0.30
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,716,0.30
47.57.245.232,80,80,false,SJC,North America,San Jose,56,0.30
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,116,0.27
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,107,0.26
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,71,0.26
8.212.19.60,80,80,false,SJC,North America,San Jose,37,0.25
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,40,0.25
47.57.14.118,80,80,false,SJC,North America,San Jose,43,0.25
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,163,0.25
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.25
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.24
8.212.19.60,443,443,true,SJC,North America,San Jose,35,0.24
47.57.14.118,443,443,true,SJC,North America,San Jose,56,0.24
47.57.14.118,80,80,false,SJC,North America,San Jose,40,0.24
47.74.43.95,2087,2087,true,NRT,Asia Pacific,Tokyo,85,0.24
8.212.19.60,443,443,true,SJC,North America,San Jose,46,0.22
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,530,0.21
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,88,0.20
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.20
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,208,0.20
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,654,0.19
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,227,0.19
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.18
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,451,0.18
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,108,0.18
8.217.219.179,8443,443,true,HKG,Asia Pacific,Hong Kong,66,0.16
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,103,0.15
47.237.23.162,2083,2083,true,SIN,Asia Pacific,Singapore,92,0.14
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,0.14
47.254.65.110,443,443,true,SJC,North America,San Jose,173,0.14
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,147,0.13
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,0.10
8.217.219.179,8443,443,true,HKG,Asia Pacific,Hong Kong,46,0.09
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,98,0.09
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.08
8.219.40.255,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.08
8.217.219.179,443,443,true,HKG,Asia Pacific,Hong Kong,41,0.07
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.07
